latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
52.1482,10.3905,306,1.6,1.3,2023-04-13,1151,Aqua,MODIS,63,61.03,290.8,14,D,2
52.1532,10.413,307.6,1.6,1.3,2023-04-13,1151,Aqua,MODIS,66,61.03,292.5,16.3,D,2
51.3648,6.7116,310.7,1,1,2023-04-13,2057,Terra,MODIS,81,61.03,279.7,14.6,N,2
53.9159,9.2311,314.2,1.1,1,2023-04-14,1027,Terra,MODIS,42,61.03,283.5,13.6,D,0
53.9097,9.2111,312.6,1.1,1,2023-04-14,1027,Terra,MODIS,42,61.03,283.4,12.5,D,0
53.1401,8.688,301.9,1.1,1,2023-04-14,1027,Terra,MODIS,32,61.03,289.5,5,D,2
52.914,7.5544,300.4,1,1,2023-04-14,1027,Terra,MODIS,36,61.03,289,4.4,D,0
52.5552,8.5889,301.3,1.1,1,2023-04-14,1027,Terra,MODIS,46,61.03,289.7,4.5,D,0
52.6299,7.9727,300.1,1,1,2023-04-14,1027,Terra,MODIS,26,61.03,287.7,4.6,D,0
52.0886,8.1679,304.1,1.1,1,2023-04-14,1027,Terra,MODIS,58,61.03,287.9,6.2,D,0
51.6115,7.0243,305.7,1,1,2023-04-14,1027,Terra,MODIS,54,61.03,286.2,6.8,D,2
51.483,6.716,313,1,1,2023-04-14,1027,Terra,MODIS,0,61.03,293.6,8.8,D,2
51.3638,6.7009,306.9,1,1,2023-04-14,1028,Terra,MODIS,52,61.03,290.5,6.8,D,2
51.3615,6.7151,313.5,1,1,2023-04-14,1028,Terra,MODIS,64,61.03,294.6,12.1,D,2
50.0496,7.332,310.4,1.1,1,2023-04-14,1028,Terra,MODIS,70,61.03,283,11.8,D,0
48.7011,8.9889,304.9,1.3,1.1,2023-04-14,1028,Terra,MODIS,49,61.03,290.7,8.6,D,2
51.4825,6.721,310.3,1,1,2023-04-14,1232,Aqua,MODIS,43,61.03,283.8,9.1,D,2
51.605,7.0285,309.9,1,1,2023-04-14,1232,Aqua,MODIS,69,61.03,287.7,9.5,D,2
51.4821,6.7212,329.8,1,1,2023-04-15,0204,Aqua,MODIS,100,61.03,279,31.1,N,2
51.3716,6.7157,316.3,1,1,2023-04-15,0204,Aqua,MODIS,93,61.03,280.6,19.3,N,2
53.1389,8.6755,306.2,1.8,1.3,2023-04-17,1051,Terra,MODIS,55,61.03,290.2,15.2,D,2
53.1333,8.7003,303.6,1.8,1.3,2023-04-17,1051,Terra,MODIS,0,61.03,290.3,11,D,2
51.3668,6.7147,304.4,1.4,1.2,2023-04-17,1301,Aqua,MODIS,44,61.03,285,6.7,D,2
51.479,6.7213,330.3,1.4,1.2,2023-04-17,1301,Aqua,MODIS,0,61.03,294.4,39.2,D,2
51.4859,6.7124,321.5,1.4,1.2,2023-04-17,1301,Aqua,MODIS,0,61.03,292.8,25.7,D,2
53.3521,11.8662,306.5,1.1,1,2023-04-18,1205,Aqua,MODIS,33,61.03,287.6,7.8,D,0
53.8983,11.476,304.6,1.1,1,2023-04-18,1205,Aqua,MODIS,29,61.03,287,5.4,D,2
53.1352,8.6824,308.8,1.2,1.1,2023-04-19,1035,Terra,MODIS,50,61.03,293.3,11.5,D,2
52.1559,10.3962,305.7,1.5,1.2,2023-04-19,1035,Terra,MODIS,62,61.03,290.6,11.3,D,2
52.1515,10.4169,307,1.5,1.2,2023-04-19,1035,Terra,MODIS,64,61.03,292.1,13.2,D,2
51.4909,6.7423,303.8,1.1,1.1,2023-04-19,1036,Terra,MODIS,46,61.03,287.6,5.9,D,2
51.3622,6.7122,301.2,1.1,1.1,2023-04-19,1036,Terra,MODIS,40,61.03,285,6,D,2
51.3682,6.7142,323.6,1,1,2023-04-19,1247,Aqua,MODIS,62,61.03,293.4,20.9,D,2
51.3664,6.6994,325.5,1,1,2023-04-19,1247,Aqua,MODIS,63,61.03,290.8,23.1,D,2
52.1698,14.6248,306,1.1,1.1,2023-04-20,1151,Aqua,MODIS,34,61.03,283.8,8.7,D,2
52.1562,10.4022,314.5,1,1,2023-04-20,2049,Terra,MODIS,89,61.03,279.1,17.5,N,2
53.3369,12.2003,305.5,1.2,1.1,2023-04-21,1019,Terra,MODIS,61,61.03,292.2,7.4,D,0
53.5116,10.0396,306.4,1,1,2023-04-21,1019,Terra,MODIS,0,61.03,293.2,5.6,D,2
53.1367,8.673,303.5,1,1,2023-04-21,1019,Terra,MODIS,19,61.03,293.3,4.1,D,2
53.1345,8.6875,312.7,1,1,2023-04-21,1019,Terra,MODIS,55,61.03,297,9.9,D,2
52.1541,10.3936,309.2,1.1,1,2023-04-21,1019,Terra,MODIS,60,61.03,293.7,7.1,D,2
52.1515,10.4088,324.5,1.1,1,2023-04-21,1019,Terra,MODIS,83,61.03,295.5,22.6,D,2
51.3035,11.4625,301.3,1.2,1.1,2023-04-21,1019,Terra,MODIS,46,61.03,290.8,4.5,D,0
51.3829,10.3269,301,1.1,1,2023-04-21,1019,Terra,MODIS,28,61.03,288.9,3.7,D,2
53.9453,10.205,306.4,1,1,2023-04-21,1019,Terra,MODIS,63,61.03,291.3,6.9,D,2
48.9451,8.3776,303,1.1,1,2023-04-21,1020,Terra,MODIS,45,61.03,291,4.6,D,2
50.4926,10.5609,305.7,1.2,1.1,2023-04-21,1020,Terra,MODIS,62,61.03,291.3,7,D,0
50.838,6.9492,310.4,1,1,2023-04-21,1020,Terra,MODIS,70,61.03,288.6,8.1,D,2
48.8835,13.2069,300.5,1.6,1.2,2023-04-21,1020,Terra,MODIS,36,61.03,288.4,8.7,D,0
48.9714,11.6661,302.1,1.4,1.2,2023-04-21,1020,Terra,MODIS,50,61.03,288.2,7.3,D,0
49.2421,8.5009,303.5,1.1,1,2023-04-21,1020,Terra,MODIS,43,61.03,291.8,4.2,D,2
49.3592,6.7561,309.1,1,1,2023-04-21,1020,Terra,MODIS,54,61.03,294.7,7,D,2
49.2426,6.8507,310.4,1,1,2023-04-21,1020,Terra,MODIS,65,61.03,292.4,8.2,D,2
47.6001,9.8845,301.9,1,1,2023-04-21,1232,Aqua,MODIS,43,61.03,289.6,3.4,D,2
49.8128,9.0241,303.6,1,1,2023-04-21,1232,Aqua,MODIS,56,61.03,289.8,5.8,D,2
51.8598,11.5672,307.1,1.1,1.1,2023-04-21,1233,Aqua,MODIS,61,61.03,296,6.7,D,2
52.1532,10.4078,318.9,1.1,1,2023-04-21,1233,Aqua,MODIS,78,61.03,299.3,15,D,2
52.1513,10.3924,314.6,1.1,1,2023-04-21,1233,Aqua,MODIS,73,61.03,297.8,10.6,D,2
52.3051,7.6133,304,1,1,2023-04-21,1233,Aqua,MODIS,0,61.03,290.9,4.5,D,2
53.1349,8.6861,306.7,1,1,2023-04-21,1233,Aqua,MODIS,0,61.03,295.8,5.8,D,2
53.5114,10.0393,307.6,1.1,1,2023-04-21,1233,Aqua,MODIS,0,61.03,291.9,5.8,D,2
52.1611,10.4173,300.5,1.2,1.1,2023-04-22,0204,Aqua,MODIS,29,61.03,280.8,9.1,N,2
52.1554,10.4244,306.4,2.5,1.5,2023-04-22,0922,Terra,MODIS,60,61.03,288.5,19.5,D,2
53.132,8.687,314.2,1.1,1.1,2023-04-23,1003,Terra,MODIS,0,61.03,294.5,12.5,D,2
52.1576,10.4064,323.6,1,1,2023-04-23,1003,Terra,MODIS,82,61.03,296.9,18.3,D,2
52.1488,10.4033,314.1,1,1,2023-04-23,1003,Terra,MODIS,28,61.03,294.8,8.5,D,2
50.2615,11.3127,305.2,1,1,2023-04-23,1003,Terra,MODIS,60,61.03,289.3,6.5,D,0
51.5558,12.4676,302.1,1,1,2023-04-23,1219,Aqua,MODIS,31,61.03,289.5,3.4,D,0
53.2665,9.9029,300.1,1,1,2023-04-23,1219,Aqua,MODIS,9,61.03,288.3,2.3,D,0
53.5192,9.8993,312.1,1,1,2023-04-23,1219,Aqua,MODIS,63,61.03,298.4,8.5,D,2
52.1602,10.413,312.5,1,1,2023-04-24,0150,Aqua,MODIS,85,61.03,277.3,15,N,2
51.9048,10.5164,334.6,1.9,1.4,2023-04-24,1044,Terra,MODIS,86,61.03,286.2,92.2,D,2
52.9914,10.5415,304,1.1,1.1,2023-04-25,1205,Aqua,MODIS,46,61.03,287.3,7.7,D,0
52.9941,10.535,303.6,1.1,1.1,2023-04-25,1205,Aqua,MODIS,44,61.03,287.2,7.6,D,0
51.4888,6.7124,301,1,1,2023-04-25,2057,Terra,MODIS,37,61.03,277.3,8.3,N,2
51.367,6.7057,317.7,1,1,2023-04-25,2057,Terra,MODIS,96,61.03,279.6,20.5,N,2
51.4929,6.7404,312.1,1,1,2023-04-25,2057,Terra,MODIS,75,61.03,278.1,14.5,N,2
51.3664,6.7195,300.7,1.5,1.2,2023-04-26,0136,Aqua,MODIS,32,61.03,275.3,16.2,N,2
51.3707,6.7065,300.7,1.5,1.2,2023-04-26,0136,Aqua,MODIS,12,61.03,275.8,14.1,N,2
53.1545,12.4224,314.3,1.4,1.2,2023-04-26,1027,Terra,MODIS,70,61.03,282.6,22.4,D,0
51.4853,6.7155,301.2,1.2,1.1,2023-04-27,0218,Aqua,MODIS,39,61.03,276.5,10.7,N,2
48.6267,10.8955,303,2,1.4,2023-04-27,1150,Aqua,MODIS,33,61.03,288.8,13.1,D,0
48.6241,10.9015,305.1,2,1.4,2023-04-27,1150,Aqua,MODIS,47,61.03,289.7,17.2,D,0
51.484,6.7145,303.6,3,1.6,2023-04-27,1329,Aqua,MODIS,23,61.03,287.5,19.1,D,2
50.7548,7.0194,301,1,1,2023-04-28,1233,Aqua,MODIS,0,61.03,287.4,2.7,D,2
52.157,10.4037,302.3,1.2,1.1,2023-04-29,2025,Terra,MODIS,48,61.03,280.5,11,N,2
53.9261,12.3249,302,1,1,2023-04-30,0954,Terra,MODIS,50,61.03,289,5.5,D,0
52.1595,10.4125,318.3,1.1,1,2023-04-30,0955,Terra,MODIS,74,61.03,296.8,15.5,D,2
53.1369,8.6746,305.1,1.3,1.1,2023-04-30,0955,Terra,MODIS,46,61.03,290.2,8.5,D,2
52.0775,13.1519,304.5,1,1,2023-04-30,0955,Terra,MODIS,37,61.03,292,5,D,2
52.1503,10.4097,314.7,1.1,1,2023-04-30,0955,Terra,MODIS,63,61.03,295.1,11.6,D,2
52.2035,8.05,304.6,1.3,1.1,2023-04-30,0955,Terra,MODIS,51,61.03,292,8.4,D,2
51.7434,11.3083,300.8,1,1,2023-04-30,0955,Terra,MODIS,29,61.03,290.3,4.6,D,0
51.534,12.1237,301.7,1,1,2023-04-30,0955,Terra,MODIS,45,61.03,291.4,4.8,D,0
51.4856,6.7203,312,1.5,1.2,2023-04-30,0955,Terra,MODIS,0,61.03,294.6,13.2,D,2
51.3632,6.7079,317.3,1.5,1.2,2023-04-30,0955,Terra,MODIS,64,61.03,292.3,23,D,2
51.3701,6.7034,308.4,1.5,1.2,2023-04-30,0955,Terra,MODIS,47,61.03,289.3,10.5,D,2
51.3682,6.7243,308.2,1.5,1.2,2023-04-30,0955,Terra,MODIS,50,61.03,293.1,11,D,2
49.457,10.4344,319.2,1,1,2023-04-30,1218,Aqua,MODIS,72,61.03,292,17,D,0
49.6624,10.431,306.9,1,1,2023-04-30,1218,Aqua,MODIS,60,61.03,293.1,5.4,D,0
50.0044,12.0859,305.1,1,1,2023-04-30,1218,Aqua,MODIS,38,61.03,294.7,4.1,D,2
50.1648,11.3018,305.7,1,1,2023-04-30,1218,Aqua,MODIS,62,61.03,291,5.9,D,0
50.1627,11.288,302.4,1,1,2023-04-30,1218,Aqua,MODIS,51,61.03,291.6,3.9,D,0
49.9302,9.8436,328.2,1.1,1,2023-04-30,1218,Aqua,MODIS,86,61.03,291.9,28,D,0
50.3305,11.9,307.4,1,1,2023-04-30,1218,Aqua,MODIS,44,61.03,294.2,5.1,D,2
50.3598,11.7246,307.4,1,1,2023-04-30,1218,Aqua,MODIS,65,61.03,291.4,7.4,D,0
50.3577,11.7109,310.7,1,1,2023-04-30,1218,Aqua,MODIS,70,61.03,291.8,9.7,D,0
53.5186,9.9114,308,1,1,2023-04-30,1219,Aqua,MODIS,0,61.03,296.7,6.7,D,2
51.102,10.6628,307.1,1,1,2023-04-30,1219,Aqua,MODIS,40,61.03,294,5.4,D,2
50.9977,9.7286,301.3,1,1,2023-04-30,1219,Aqua,MODIS,13,61.03,289.8,3.4,D,2
50.9871,8.6233,305.3,1.1,1.1,2023-04-30,1219,Aqua,MODIS,44,61.03,291.8,6.4,D,2
52.1546,10.4031,313,1,1,2023-04-30,1219,Aqua,MODIS,66,61.03,300.7,8.2,D,2
53.9307,13.3911,302.8,1.1,1,2023-04-30,1219,Aqua,MODIS,28,61.03,291.3,5.1,D,0
53.5163,9.8967,310.2,1,1,2023-04-30,1219,Aqua,MODIS,61,61.03,296.9,8.6,D,2
53.6443,10.1864,303.3,1,1,2023-04-30,1219,Aqua,MODIS,45,61.03,290.5,3.8,D,2
53.6421,10.1717,302.9,1,1,2023-04-30,1219,Aqua,MODIS,25,61.03,291.9,3.2,D,2
54.0448,9.0273,302.4,1,1,2023-04-30,1220,Aqua,MODIS,49,61.03,290.2,4,D,0
54.847,8.8775,311.9,1,1,2023-04-30,1220,Aqua,MODIS,72,61.03,290.7,10,D,0
52.159,10.409,309.2,1,1,2023-05-01,0150,Aqua,MODIS,77,61.03,270.1,14.2,N,2
53.523,9.915,301.7,1.3,1.2,2023-05-01,1035,Terra,MODIS,0,61.03,285,7.7,D,2
52.1595,10.4052,306.5,1.5,1.2,2023-05-01,1036,Terra,MODIS,48,61.03,286.9,11.6,D,2
52.1617,10.4121,309.1,1.5,1.2,2023-05-01,1036,Terra,MODIS,65,61.03,286.5,15.8,D,2
53.5183,9.904,303,2,1.4,2023-05-01,1301,Aqua,MODIS,0,61.03,287,10.5,D,2
53.817,11.5868,311.4,1.1,1,2023-05-02,1205,Aqua,MODIS,71,61.03,287,11.7,D,0
53.1333,8.6825,302.9,1,1,2023-05-02,2049,Terra,MODIS,52,61.03,278.8,9.7,N,2
52.1536,10.4029,309.5,1.1,1,2023-05-03,1019,Terra,MODIS,47,61.03,291.8,7.4,D,2
51.0019,13.8313,301.4,1.5,1.2,2023-05-03,1019,Terra,MODIS,35,61.03,288.6,6.1,D,2
49.2455,6.8621,308.5,1,1,2023-05-03,1020,Terra,MODIS,66,61.03,297,7,D,2
48.8923,8.3159,304,1.1,1,2023-05-03,1020,Terra,MODIS,45,61.03,290.6,5.1,D,2
49.8149,9.0193,302,1.1,1,2023-05-03,1020,Terra,MODIS,50,61.03,289.6,5.5,D,2
51.3239,10.5708,303.7,1.1,1.1,2023-05-03,1020,Terra,MODIS,41,61.03,291.1,5.4,D,0
51.3211,10.5866,311.1,1.1,1.1,2023-05-03,1020,Terra,MODIS,71,61.03,290.3,11.5,D,0
51.1983,9.99,301.5,1.1,1,2023-05-03,1020,Terra,MODIS,36,61.03,290,3.7,D,0
51.4896,6.734,317.2,1,1,2023-05-03,1020,Terra,MODIS,51,61.03,292.9,11.9,D,2
51.3632,6.711,318,1,1,2023-05-03,1020,Terra,MODIS,68,61.03,294.9,14.5,D,2
50.1743,10.7191,305.4,1.2,1.1,2023-05-03,1020,Terra,MODIS,61,61.03,290.2,8.8,D,0
49.9823,10.5704,301.9,1.2,1.1,2023-05-03,1020,Terra,MODIS,39,61.03,291.6,5.1,D,0
49.3472,7.3515,304.8,1,1,2023-05-03,1020,Terra,MODIS,28,61.03,293.7,5.1,D,2
49.3556,6.7511,313,1,1,2023-05-03,1020,Terra,MODIS,40,61.03,298.7,8.1,D,2
49.2476,6.8487,315.6,1,1,2023-05-03,1020,Terra,MODIS,76,61.03,298.5,12.6,D,2
47.7572,8.8638,305.8,1.1,1.1,2023-05-03,1021,Terra,MODIS,59,61.03,293.4,7.4,D,2
47.7327,8.7835,303.5,1.1,1,2023-05-03,1246,Aqua,MODIS,37,61.03,290.6,4.6,D,2
47.9551,8.4967,304.6,1.1,1,2023-05-03,1246,Aqua,MODIS,20,61.03,290.5,4.3,D,2
48.3575,9.9384,306.5,1.2,1.1,2023-05-03,1246,Aqua,MODIS,37,61.03,291.9,6.4,D,2
49.3514,6.7437,316.3,1,1,2023-05-03,1246,Aqua,MODIS,72,61.03,301.9,10.8,D,2
49.3496,6.73,313.6,1,1,2023-05-03,1246,Aqua,MODIS,59,61.03,300.4,8.8,D,2
51.3612,6.7041,318.1,1,1,2023-05-03,1247,Aqua,MODIS,74,61.03,293.3,14.9,D,2
52.9144,9.8759,304.9,1.4,1.2,2023-05-03,1247,Aqua,MODIS,55,61.03,290.5,8.2,D,0
51.37,6.7169,302.4,2.6,1.5,2023-05-04,1151,Aqua,MODIS,0,61.03,282.6,16.8,D,2
51.3624,6.7178,305.6,2.6,1.5,2023-05-04,1151,Aqua,MODIS,47,61.03,284.3,26.4,D,2
51.3646,6.7365,303.2,2.2,1.4,2023-05-05,0122,Aqua,MODIS,54,61.03,283.5,24.4,N,2
51.3664,6.7054,317.5,2.2,1.4,2023-05-05,0122,Aqua,MODIS,95,61.03,282.1,56.7,N,2
52.5713,13.9536,306.6,1.1,1,2023-05-05,1003,Terra,MODIS,64,61.03,290.1,6.4,D,0
51.6641,14.6372,301.8,1.1,1.1,2023-05-05,1003,Terra,MODIS,18,61.03,287.7,3.6,D,0
49.6787,12.092,303.9,1,1,2023-05-05,1004,Terra,MODIS,52,61.03,288.2,4.3,D,0
48.435,13.3362,319.5,1.1,1.1,2023-05-05,1004,Terra,MODIS,79,61.03,295.5,14.8,D,2
48.6578,11.3473,313.6,1,1,2023-05-05,1004,Terra,MODIS,63,61.03,290.6,9.1,D,0
48.6595,11.277,326.3,1,1,2023-05-05,1004,Terra,MODIS,84,61.03,295.4,19.4,D,0
48.6574,11.2904,335.2,1,1,2023-05-05,1004,Terra,MODIS,89,61.03,297.3,31.9,D,0
48.6331,11.2676,312.3,1,1,2023-05-05,1004,Terra,MODIS,62,61.03,292.6,6.8,D,0
48.631,11.281,312.1,1,1,2023-05-05,1004,Terra,MODIS,65,61.03,291,7,D,0
49.1055,11.7614,310.7,1,1,2023-05-05,1004,Terra,MODIS,70,61.03,290.9,8.3,D,0
49.2378,12.0414,302.5,1,1,2023-05-05,1004,Terra,MODIS,45,61.03,283.8,5,D,0
51.3658,6.7073,304.9,1.1,1.1,2023-05-05,2113,Terra,MODIS,62,61.03,281.5,12.1,N,2
51.4834,6.7144,300.6,1,1,2023-05-06,0204,Aqua,MODIS,19,61.03,282.2,6,N,2
51.3618,6.7163,308.7,1.4,1.2,2023-05-06,1044,Terra,MODIS,59,61.03,291.8,10.5,D,2
53.929,13.3951,302.2,1.1,1,2023-05-07,0946,Terra,MODIS,31,61.03,291.7,4.7,D,0
53.7806,13.8508,301.5,1.1,1,2023-05-07,0946,Terra,MODIS,44,61.03,291.4,4.7,D,0
53.3078,12.1507,300.3,1.2,1.1,2023-05-07,0946,Terra,MODIS,25,61.03,287.6,4,D,0
50.3315,11.9004,311.8,1,1,2023-05-07,1218,Aqua,MODIS,64,61.03,291.8,7.9,D,2
50.7596,9.8112,316.8,1.1,1,2023-05-07,1219,Aqua,MODIS,77,61.03,283.7,16,D,2
53.1371,8.6792,300.8,1.1,1,2023-05-07,2058,Terra,MODIS,34,61.03,278.6,8.2,N,2
52.1587,10.4125,303.1,1,1,2023-05-08,0150,Aqua,MODIS,53,61.03,269.6,10.2,N,2
53.1362,8.6823,316.1,1.1,1,2023-05-08,1027,Terra,MODIS,58,61.03,292.4,15.6,D,2
52.1583,10.4036,311.8,1.3,1.1,2023-05-08,1027,Terra,MODIS,66,61.03,294.2,12.4,D,2
52.1549,10.4213,306.7,1.3,1.1,2023-05-08,1027,Terra,MODIS,22,61.03,294,7.8,D,2
53.1335,8.6979,306.1,1.1,1,2023-05-08,1027,Terra,MODIS,28,61.03,290.3,7,D,2
50.0131,6.2327,318.8,1,1,2023-05-08,1028,Terra,MODIS,70,61.03,290.2,17,D,0
52.1517,10.4049,312.8,2,1.4,2023-05-08,1301,Aqua,MODIS,73,61.03,296.9,23.8,D,2
52.1514,10.4035,300.1,2.2,1.4,2023-05-08,2000,Terra,MODIS,15,61.03,283.6,20.9,N,2
52.8959,10.2666,302.7,2,1.4,2023-05-09,0930,Terra,MODIS,53,61.03,291.2,8.4,D,0
52.894,10.2964,305.6,2,1.4,2023-05-09,0930,Terra,MODIS,61,61.03,292.1,13.7,D,0
52.8915,10.2889,308.6,2,1.4,2023-05-09,0930,Terra,MODIS,67,61.03,292.7,18.4,D,0
52.1528,10.4158,309.1,1.9,1.4,2023-05-09,0930,Terra,MODIS,58,61.03,294.6,15.8,D,2
53.1902,10.4892,314.8,3.3,1.7,2023-05-09,1108,Terra,MODIS,62,61.03,288.9,68.9,D,0
53.193,10.4868,315.2,3.3,1.7,2023-05-09,1108,Terra,MODIS,63,61.03,289,68.9,D,0
48.6514,11.279,333.5,1.3,1.1,2023-05-09,1204,Aqua,MODIS,88,61.03,289.3,44,D,0
48.6493,11.2733,318.9,1.3,1.1,2023-05-09,1204,Aqua,MODIS,79,61.03,288.2,18.8,D,0
52.609,11.1364,312.5,1.1,1.1,2023-05-09,1205,Aqua,MODIS,71,61.03,295.9,9.3,D,0
50.8541,12.9527,320.5,1.1,1,2023-05-09,1205,Aqua,MODIS,79,61.03,298.2,16.4,D,2
50.8516,12.9378,323.1,1.1,1,2023-05-09,1205,Aqua,MODIS,81,61.03,301.3,19,D,2
51.7647,14.1747,308.4,1,1,2023-05-09,1205,Aqua,MODIS,56,61.03,294.8,5.6,D,0
51.7214,12.4142,311.7,1.1,1,2023-05-09,1205,Aqua,MODIS,55,61.03,297.5,9.1,D,2
51.7188,12.3991,308.2,1.1,1,2023-05-09,1205,Aqua,MODIS,45,61.03,296.1,6.5,D,2
51.8816,12.5793,314.1,1.1,1,2023-05-09,1205,Aqua,MODIS,71,61.03,297.5,10.1,D,2
51.8791,12.5644,320.1,1.1,1,2023-05-09,1205,Aqua,MODIS,79,61.03,295.7,16.4,D,2
52.3403,12.5671,330.8,1.1,1,2023-05-09,1205,Aqua,MODIS,86,61.03,298.8,27.9,D,0
52.3378,12.5521,333.4,1.1,1,2023-05-09,1205,Aqua,MODIS,83,61.03,299,32,D,0
52.3492,12.5631,312.4,1.1,1,2023-05-09,1205,Aqua,MODIS,70,61.03,298.4,8.8,D,0
52.3694,11.8042,307.1,1.1,1,2023-05-09,1205,Aqua,MODIS,46,61.03,296.3,4,D,0
53.0205,11.7552,313.5,1.1,1,2023-05-09,1205,Aqua,MODIS,73,61.03,296.8,9.2,D,2
53.3819,12.2746,317.3,1,1,2023-05-09,1205,Aqua,MODIS,77,61.03,294.1,13.7,D,0
53.3793,12.2595,324.4,1,1,2023-05-09,1205,Aqua,MODIS,83,61.03,297.2,21.1,D,0
53.5165,11.6694,314.4,1.1,1,2023-05-09,1205,Aqua,MODIS,52,61.03,299.7,10.6,D,0
53.5774,11.5334,306.1,1.1,1,2023-05-09,1205,Aqua,MODIS,50,61.03,294.8,5.5,D,0
53.8118,11.5851,305.5,1.1,1,2023-05-09,1205,Aqua,MODIS,60,61.03,294.7,5.6,D,0
52.1492,10.3998,300.6,1,1,2023-05-09,2041,Terra,MODIS,31,61.03,281.8,6.2,N,2
53.9441,13.1784,307.3,1.1,1,2023-05-10,1011,Terra,MODIS,39,61.03,297,6.5,D,0
53.8204,11.6029,302,1,1,2023-05-10,1011,Terra,MODIS,34,61.03,288.7,3.6,D,0
53.4935,12.3968,308.1,1.1,1,2023-05-10,1011,Terra,MODIS,52,61.03,292.8,6.9,D,0
53.5205,11.6575,310.6,1,1,2023-05-10,1011,Terra,MODIS,48,61.03,291,7.9,D,0
53.3353,12.5484,306.9,1.1,1,2023-05-10,1011,Terra,MODIS,46,61.03,295.5,4.7,D,0
53.1045,13.638,306.6,1.1,1.1,2023-05-10,1011,Terra,MODIS,48,61.03,296.3,5.6,D,0
53.3432,12.0532,307.4,1,1,2023-05-10,1011,Terra,MODIS,32,61.03,291.3,4.8,D,0
53.1992,12.522,310.7,1.1,1,2023-05-10,1011,Terra,MODIS,60,61.03,295.9,7.2,D,0
49.2455,6.8453,302.8,1.3,1.1,2023-05-10,2121,Terra,MODIS,51,61.03,281.3,12.7,N,2
52.1546,10.4012,302.4,1.2,1.1,2023-05-11,2025,Terra,MODIS,49,61.03,282.8,10.1,N,2
52.1153,12.3384,308.4,1,1,2023-05-12,0955,Terra,MODIS,46,61.03,297.8,5.2,D,0
51.6571,14.6236,309.7,1,1,2023-05-12,0955,Terra,MODIS,54,61.03,298,6.4,D,2
52.1594,10.4131,315.4,1.1,1,2023-05-12,0955,Terra,MODIS,56,61.03,298.5,11.9,D,2
52.1502,10.4103,311.4,1.1,1,2023-05-12,0955,Terra,MODIS,24,61.03,297.8,8.1,D,2
51.3653,6.7092,313.2,1,1,2023-05-12,2105,Terra,MODIS,87,61.03,286.3,15.2,N,2
51.4854,6.708,308.5,1,1,2023-05-12,2105,Terra,MODIS,28,61.03,283.4,10.2,N,2
53.1388,8.6791,306.1,1,1,2023-05-13,0204,Aqua,MODIS,67,61.03,283.3,10.7,N,2
51.483,6.723,309.4,1,1,2023-05-13,0204,Aqua,MODIS,59,61.03,283.2,10.9,N,2
51.4851,6.709,306.3,1,1,2023-05-13,0204,Aqua,MODIS,68,61.03,283.4,9.8,N,2
52.16,10.4105,306.8,1.1,1.1,2023-05-13,0204,Aqua,MODIS,69,61.03,278.7,14.2,N,2
53.1364,8.6939,304.4,1,1,2023-05-13,0204,Aqua,MODIS,60,61.03,283.3,9.6,N,2
51.3712,6.7189,315.2,1,1,2023-05-13,0204,Aqua,MODIS,91,61.03,284.8,16.6,N,2
52.7282,7.444,306.4,1.2,1.1,2023-05-13,1036,Terra,MODIS,56,61.03,296.1,5.2,D,0
52.8269,7.0919,312.5,1.1,1.1,2023-05-13,1036,Terra,MODIS,59,61.03,297.3,7.1,D,0
52.824,7.1079,320.4,1.1,1.1,2023-05-13,1036,Terra,MODIS,78,61.03,297.8,15,D,0
52.8198,7.1001,315.9,1.1,1.1,2023-05-13,1036,Terra,MODIS,74,61.03,297.9,11,D,0
52.1589,10.4039,316,1.5,1.2,2023-05-13,1036,Terra,MODIS,75,61.03,297.3,21,D,2
52.1544,10.4251,311.7,1.6,1.2,2023-05-13,1036,Terra,MODIS,57,61.03,297.2,14.9,D,2
52.6473,7.2027,316.6,1.1,1.1,2023-05-13,1036,Terra,MODIS,68,61.03,296.7,11.6,D,0
52.6381,7.1982,321.8,1.1,1.1,2023-05-13,1036,Terra,MODIS,80,61.03,297.4,18.5,D,0
51.4857,6.7127,322.3,1.2,1.1,2023-05-13,1036,Terra,MODIS,0,61.03,298.9,17.3,D,2
51.3663,6.7145,319.5,1.2,1.1,2023-05-13,1036,Terra,MODIS,74,61.03,298.3,17.1,D,2
49.3539,6.7535,310.2,1.3,1.1,2023-05-13,1036,Terra,MODIS,51,61.03,296.2,9,D,2
53.5182,9.9039,301.1,1.7,1.3,2023-05-13,2009,Terra,MODIS,38,61.03,285.7,14.3,N,2
51.4803,6.725,310.6,2.3,1.5,2023-05-14,0939,Terra,MODIS,0,61.03,295.6,17.9,D,2
51.3658,6.7176,310.4,1.3,1.1,2023-05-14,1219,Aqua,MODIS,43,61.03,292.3,9.4,D,2
52.1545,10.4115,301.4,1,1,2023-05-14,2049,Terra,MODIS,36,61.03,282.5,7.6,N,2
52.1526,10.3968,308.3,1,1,2023-05-14,2049,Terra,MODIS,70,61.03,282.4,12.3,N,2
52.1621,10.4028,313.7,1,1,2023-05-15,0150,Aqua,MODIS,88,61.03,282.8,15.3,N,2
53.14,8.6818,302.3,1,1,2023-05-15,0150,Aqua,MODIS,48,61.03,279.8,9.1,N,2
